000001,quote_date,000012,000013,000016,000300,000903,000905,399001,399006,AXJO,DJI,FCHI,GDAXI,GSPC,GSPTSE,IPSA,IXIC,KS11,MICEXINDEXCF.ME,N225,NYA,RUT,TWII,VIX,XAX
2815.09,2016-05-25,157.16,202.45,2071.91,3059.23,2883.56,5715.18,9784.6,2067.25,5372.5,17851.5097656,4481.64013672,10205.2099609,2090.54003906,14053.7001953,3958.61010742,4894.89013672,1960.51000977,1898.75,16757.3496094,10446.5800781,1141.02001953,8396.18066406,13.8999996185,2333.14990234
2821.67,2016-05-24,157.18,202.42,2066.64,3063.56,2882.19,5743.18,9821.7,2075.51,5295.60009766,17706.0507812,4431.52001953,10057.3095703,2076.06005859,13952.9003906,3955.4699707,4861.06005859,1937.68005371,1884.11999512,16498.7597656,10353.5595703,1135.31005859,8300.640625,14.4200000763,2313.48999023
2843.65,2016-05-23,157.16,202.43,2082.41,3087.22,2902.72,5809.48,9918.16,2098.23,5318.89990234,17492.9296875,4325.10009766,9842.29003906,2048.04003906,,3949.34008789,4765.77978516,1955.25,1868.43005371,16654.5996094,10226.5595703,1111.36999512,8344.42089844,15.8199996948,2286.63989258
2825.48,2016-05-20,157.18,202.36,2083.12,3078.22,2900.18,5732.9,9816.75,2065.3,5351.29980469,17500.9394531,4353.89990234,9916.01953125,2052.32006836,13919.5996094,3940.07006836,4769.56005859,1947.67004395,1891.32995605,16736.3496094,10250.4902344,1112.2800293,8131.24121094,15.1999998093,2293.51000977
2806.91,2016-05-19,157.16,202.31,2073.8,3062.5,2887.28,5666.73,9733.74,2037.4,5323.29980469,17435.4003906,4282.54003906,9795.88964844,2040.04003906,13817.2998047,3938.44995117,4712.52978516,1946.7800293,1891.52001953,16646.6601562,10192.4804688,1094.7800293,8095.96142578,16.3299999237,2287.98999023
2807.51,2016-05-18,157.16,202.28,2078.76,3068.04,2895.23,5631.19,9694.78,2020.47,5356.20019531,17526.6191406,4319.29980469,9943.23046875,2047.63000488,13826.0,3966.44995117,4739.12011719,1956.72998047,1917.23999023,16644.6894531,10239.6503906,1102.94995117,8159.66162109,15.9499998093,2307.01000977
2843.68,2016-05-17,157.17,202.27,2075.47,3086.02,2898.35,5790.34,9908.79,2081.44,5395.89990234,17529.9804688,4297.56982422,9890.19042969,2047.20996094,13917.0996094,3976.35009766,4715.72998047,1968.06005859,1909.0,16652.8007812,10257.6103516,1097.68005371,8140.46142578,15.5699996948,2319.81005859
2850.86,2016-05-16,157.16,202.28,2082.62,3095.31,2909.02,5812.54,9910.08,2057.86,5358.89990234,17710.7109375,4312.27978516,,2066.65991211,13893.5,3992.7800293,4775.45996094,1967.91003418,1915.32995605,16466.4003906,10332.4697266,1116.20996094,8067.58154297,14.6800003052,2340.77001953
2827.11,2016-05-13,157.14,202.21,2076.19,3074.94,2896.58,5714.31,9759.27,2025.22,5329.0,17535.3203125,4319.99023438,9952.90039062,2046.60998535,13748.5996094,4002.7199707,4717.68017578,1966.98999023,1907.18994141,16412.2109375,10228.0595703,1102.43994141,8053.67138672,15.0399999619,2299.63989258
2835.86,2016-05-12,157.04,202.17,2084.84,3090.14,2909.97,5726.46,9796.58,2034.56,5359.29980469,17720.5,4293.27001953,9862.12011719,2064.11010742,13787.7998047,4015.10009766,4737.33007812,1977.48999023,1901.90002441,16646.3398438,10334.3798828,1108.59997559,8108.03125,14.4099998474,2315.57006836
2837.04,2016-05-11,156.94,202.17,2078.41,3082.81,2900.42,5723.41,9781.15,2034.93,5372.29980469,17711.1191406,4316.66992188,9975.3203125,2064.45996094,13788.2001953,4000.22998047,4760.68994141,1980.09997559,1909.05004883,16579.0097656,10332.2402344,1114.73999023,8135.54150391,14.6899995804,2324.13989258
2832.59,2016-05-10,156.91,202.13,2072.38,3069.11,2888.84,5738.9,9793.21,2054.22,5342.79980469,17928.3496094,4338.20996094,10045.4404297,2084.38989258,13775.2001953,4004.88989258,4809.87988281,1982.5,1885.33996582,16565.1894531,10424.0996094,1128.82995605,8156.27148438,13.6300001144,2331.0300293
2832.11,2016-05-09,156.88,202.08,2072.47,3065.62,2885.61,5743.65,9790.48,2053.6,5320.70019531,17705.9101562,4322.81005859,9980.49023438,2058.68994141,13563.7998047,3986.31005859,4750.20996094,1967.81005859,,16216.0302734,10291.5898438,1118.25,8131.81152344,14.5699996948,2296.04003906
2913.25,2016-05-06,156.82,202.02,2107.01,3130.35,2934.57,5961.49,10100.54,2129.19,5292.0,17740.6308594,4301.24023438,9869.95019531,2057.13989258,13701.5,4003.02001953,4736.16015625,,1901.56005859,16106.7197266,10308.8300781,1114.7199707,8146.41162109,14.720000267,2318.29003906
2997.84,2016-05-05,156.77,201.99,2152.88,3213.92,3001.1,6203.82,10474.01,2224.09,5279.10009766,17660.7109375,4319.45996094,9851.86035156,2050.62988281,13632.0,4014.43994141,4717.08984375,,1906.47998047,,10281.3203125,1107.94995117,8167.94140625,15.9099998474,2310.7800293
2991.27,2016-05-04,156.78,201.96,2152.93,3209.46,3000.81,6169.78,10422.8,2211.02,5271.10009766,17651.2597656,4324.22998047,9828.25,2051.12011719,13632.0,4006.13989258,4725.64013672,1976.70996094,1925.57995605,,10286.2402344,1113.13000488,8185.45166016,16.0499992371,2301.2800293
2992.64,2016-05-03,156.74,201.93,2158.27,3213.54,3008.64,6167.45,10441.92,2217.23,5353.79980469,17750.9101562,4371.97998047,9926.76953125,2063.37011719,13707.7001953,4001.36010742,4763.22021484,1986.41003418,,,10365.8300781,1121.76000977,8294.10058594,15.6000003815,2323.67993164
2938.32,2016-04-29,156.68,201.85,2135.51,3156.75,2967.89,5985.59,10141.54,2138.74,5252.20019531,17773.640625,4428.95996094,10038.9697266,2065.30004883,13951.5,4002.07006836,4775.35986328,1994.15002441,1953.05004883,,10436.9199219,1130.84997559,8377.88085938,15.6999998093,2358.59008789
2945.59,2016-04-28,156.67,201.81,2142.06,3160.58,2970.8,5990.33,10149.91,2155.23,5225.39990234,17830.7597656,4557.35986328,10321.1503906,2075.81005859,13886.4003906,4022.59008789,4805.29003906,2000.93005371,1969.89001465,16666.0507812,10480.4501953,1140.40002441,8473.85058594,15.220000267,2352.72998047
2953.67,2016-04-27,156.62,201.8,2145.38,3165.92,2977.45,6016.7,10174.16,2146.61,5187.70019531,18041.5507812,4559.39990234,10299.8300781,2095.14990234,13887.7001953,3979.58007812,4863.14013672,2015.40002441,1934.77001953,17290.4902344,10571.8300781,1154.15002441,8563.03027344,13.7700004578,2345.76000977
2964.7,2016-04-26,156.59,201.79,2155.79,3179.16,2990.67,6046.77,10209.9,2155.7,5220.60009766,17990.3203125,4533.18017578,10259.5898438,2091.69995117,13809.4003906,3952.85009766,4888.27978516,2019.63000488,1946.55004883,17353.2792969,10522.5800781,1150.72998047,8581.55078125,13.9600000381,2336.79003906
2946.67,2016-04-25,156.58,201.8,2148.28,3162.03,2980.16,5978.08,10106.79,2126.83,,17977.2402344,4546.12011719,10294.3496094,2087.79003906,13796.0,3953.19995117,4895.79003906,2014.55004883,1955.4699707,17439.3007812,10465.6503906,1138.09997559,8560.26074219,14.0799999237,2322.62988281
2959.24,2016-04-22,156.7,201.8,2157.72,3174.9,2989.13,6011.32,10151.76,2136.92,5236.39990234,18003.75,4569.66015625,10373.4902344,2091.58007812,13874.0,3972.10009766,4906.22998047,2015.48999023,1967.26000977,17572.4902344,10511.0,1146.68994141,8535.73046875,13.220000267,2309.55004883
2952.89,2016-04-21,156.72,201.81,2147.72,3160.6,2975.61,5970.68,10058.8,2110.16,5272.70019531,17982.5195312,4582.83007812,10435.7304688,2091.47998047,13881.2001953,3986.45996094,4945.89013672,2022.09997559,1950.07995605,17363.6191406,10454.8203125,1135.77001953,8568.63085938,13.9499998093,2298.76000977
2972.58,2016-04-20,156.8,201.84,2154.89,3181.03,2987.3,6022.21,10164.74,2145.24,5216.0,18096.2695312,4591.91992188,10421.2900391,2102.39990234,13911.2998047,3985.07006836,4948.12988281,2005.82995605,1960.18005371,16906.5390625,10527.7900391,1142.29003906,8514.4609375,13.279999733,2346.36010742
3042.82,2016-04-19,156.81,201.82,2163.61,3238.3,3013.38,6308.23,10602.46,2272.52,5188.79980469,18053.5996094,4566.47998047,10349.5898438,2100.80004883,13867.2998047,3989.68994141,4940.33007812,2011.35998535,1930.14001465,16874.4394531,10517.2998047,1140.22998047,8633.70019531,13.2399997711,2351.45996094
3033.66,2016-04-18,156.8,201.82,2158.23,3228.45,3006.83,6281.2,10568.93,2265.59,5137.10009766,18004.1601562,4506.83984375,10120.3095703,2094.34008789,13719.7998047,3965.07006836,4960.02001953,2009.09997559,1892.64001465,16275.9501953,10424.9296875,1139.2800293,8665.99023438,13.3500003815,2323.08007812
3078.12,2016-04-15,156.76,201.73,2182.07,3272.21,3040.5,6384.35,10733.63,2309.68,5157.5,17897.4609375,4495.16992188,10051.5703125,2080.72998047,13637.2001953,3962.06005859,4938.22021484,2014.70996094,1907.7800293,16848.0292969,10355.5703125,1130.92004395,8700.37011719,13.6199998856,2293.94995117
3082.36,2016-04-14,156.75,201.7,2178.87,3275.83,3040.22,6401.85,10771.61,2324.39,5118.60009766,17926.4296875,4511.50976562,10093.6503906,2082.7800293,13668.2998047,3950.56005859,4945.89013672,2015.93005371,1915.84997559,16911.0507812,10360.2402344,1128.58996582,8667.69042969,13.720000267,2285.42993164
3066.64,2016-04-13,156.74,201.71,2171.31,3261.38,3029.42,6344.23,10684.92,2294.01,5054.70019531,17908.2792969,4490.31005859,10026.0996094,2082.41992188,13671.4003906,3957.23999023,4947.41992188,,1932.80004883,16381.2197266,10359.5097656,1129.93005371,8652.06054688,13.8400001526,2280.02001953
3023.65,2016-04-12,156.79,201.69,2143.9,3218.45,2992.71,6252.77,10533.41,2264.02,4975.60009766,17721.25,4345.91015625,9761.46972656,2061.7199707,13581.4003906,3953.67993164,4872.08984375,1981.31994629,1899.26000977,15928.7900391,10238.6904297,1105.70996094,8531.16015625,14.8500003815,2280.73999023
3033.96,2016-04-11,156.75,201.73,2148.44,3230.1,2999.93,6304.3,10609.59,2283.14,4931.5,17556.4101562,4312.62988281,9682.99023438,2041.98999023,13422.7998047,3923.37988281,4833.39990234,1970.36999512,1906.90002441,15751.1298828,10114.5800781,1094.33996582,8562.5703125,16.2600002289,2258.63989258
2984.96,2016-04-08,156.72,201.64,2123.8,3185.73,2965.53,6168.74,10413.54,2229.93,4937.60009766,17576.9609375,4303.12011719,9622.25976562,2047.59997559,13396.7001953,3926.83007812,4850.68994141,1972.05004883,1877.27001953,15821.5195312,10119.6904297,1097.31005859,8541.48046875,15.3599996567,2249.85009766
3008.42,2016-04-07,156.71,201.6,2139.4,3209.29,2986.46,6228.97,10504.88,2248.68,4964.10009766,17541.9609375,4245.91015625,9530.62011719,2041.91003418,13266.4003906,3890.15991211,4848.37011719,1973.89001465,1858.84997559,15749.8398438,10045.1503906,1092.79003906,8490.23046875,16.1599998474,2217.86010742
3050.59,2016-04-06,156.72,201.57,2168.04,3257.53,3026.34,6323.43,10683.86,2297.04,4945.89990234,17716.0507812,4284.64013672,9624.50976562,2066.65991211,13347.5,3883.39990234,4920.72021484,1971.31994629,1860.17004395,15715.3603516,10159.8496094,1108.81005859,8513.28027344,14.0900001526,2229.79003906
3053.07,2016-04-05,156.72,201.54,2180.26,3264.49,3039.17,6286.58,10640.27,2279.52,4924.39990234,17603.3203125,4250.27978516,9563.36035156,2045.17004395,13304.7001953,3920.31005859,4843.93017578,1962.73999023,1857.08996582,15732.8203125,10061.0800781,1095.84997559,,15.4200000763,2218.7800293
3009.53,2016-04-01,156.65,201.42,2167.78,3221.89,3016.82,6124.53,10379.65,2205.37,4999.39990234,17792.75,4322.24023438,9794.63964844,2072.7800293,13440.4003906,3947.34008789,4914.54003906,1973.56994629,1856.77001953,16164.1601562,10219.9599609,1117.68005371,8657.53027344,13.1000003815,2233.39990234
3003.92,2016-03-31,156.63,201.41,2156.54,3218.09,3007.84,6155.81,10455.37,2238.29,5082.79980469,17685.0898438,4385.06005859,9965.50976562,2059.73999023,13494.4003906,3937.48999023,4869.85009766,1995.84997559,1871.15002441,16758.6699219,10207.3701172,1114.0300293,8744.81054688,13.9499998093,2243.23999023
3000.65,2016-03-30,156.59,201.35,2157.53,3216.28,3006.68,6137.5,10445.69,2248.78,5010.29980469,17716.6601562,4444.41992188,10046.6103516,2063.94995117,13504.0,3946.4699707,4869.29003906,2002.14001465,1868.09997559,16878.9609375,10236.9501953,1110.43994141,8737.02050781,13.5600004196,2242.83007812
2919.83,2016-03-29,156.59,201.33,2106.86,3135.41,2940.81,5921.87,10094.71,2152.55,5004.5,17633.109375,4366.66992188,9887.94042969,2055.01000977,13426.2001953,3917.64990234,4846.62011719,1994.91003418,1845.19995117,17103.5292969,10190.4003906,1109.07995605,8617.33007812,13.8199996948,2216.62011719
2957.82,2016-03-28,156.56,201.32,2123.03,3169.73,2964.49,6037.78,10276.84,2199.69,,17535.390625,,,2037.05004883,13390.2001953,3884.41992188,4766.79003906,1982.54003906,1849.31005859,17134.3691406,10106.4404297,1080.22998047,8690.43066406,15.2399997711,2195.93994141
2979.43,2016-03-25,156.48,201.23,2149.2,3197.82,2994.73,6077.43,10339.68,2216.09,,,,,,,,,1983.81005859,,17002.75,,,8704.95019531,,
2960.97,2016-03-24,156.43,201.2,2137.59,3181.85,2978.64,6018.42,10283.68,2219.77,5084.20019531,17515.7304688,4329.68017578,9851.34960938,2035.93994141,13358.0996094,3885.12011719,4773.5,1985.9699707,1866.67004395,16892.3300781,10086.5996094,1079.54003906,8743.36035156,14.7399997711,2188.92993164
3009.96,2016-03-23,156.39,201.14,2175.28,3236.09,3027.86,6118.97,10442.38,2259.11,5142.29980469,17502.5898438,4423.97998047,10022.9296875,2036.70996094,13379.5,3899.26000977,4768.85986328,1995.11999512,1879.89001465,17000.9804688,10099.6796875,1075.69995117,8766.0703125,14.9399995804,2189.92993164
2999.36,2016-03-22,156.29,201.1,2173.26,3225.79,3022.55,6075.49,10344.08,2221.7,5166.60009766,17582.5703125,4431.97021484,9990.0,2049.80004883,13493.5,3950.95996094,4821.66015625,1996.81005859,1903.4699707,17048.5507812,10194.2001953,1097.33996582,8785.66015625,14.1700000763,2213.98999023
3018.8,2016-03-21,156.22,201.02,2193.39,3249.44,3047.72,6099.48,10394.14,2227.03,5166.60009766,17623.8691406,4427.79980469,9948.63964844,2051.60009766,13561.0996094,3968.58007812,4808.87011719,1989.76000977,1904.5,,10219.6904297,1098.57995605,8812.68066406,13.7899999619,2225.60009766
2955.15,2016-03-18,156.2,200.92,2141.18,3171.96,2980.07,5949.26,10126.59,2177.87,5183.10009766,17602.3007812,4462.50976562,9950.79980469,2049.58007812,13497.0996094,3962.89990234,4795.64990234,1992.11999512,1914.02001953,16724.8105469,10223.4296875,1101.67004395,8810.69042969,14.0200004578,2231.98999023
2904.83,2016-03-17,156.19,200.85,2131.48,3124.2,2955.74,5745.98,9791.85,2087.29,5168.20019531,17481.4902344,4442.89013672,9892.20019531,2040.58996582,13621.2998047,3898.11010742,4774.99023438,1987.98999023,1890.79003906,16936.3808594,10190.4003906,1091.25,8734.52050781,14.4399995804,2264.85009766
2870.43,2016-03-16,156.09,200.79,2136.13,3090.03,2947.6,5562.8,9469.03,1977.54,5119.0,17325.7597656,4463.0,9983.41015625,2027.2199707,13478.0996094,3861.13989258,4763.97021484,1974.90002441,1871.19995117,16974.4492188,10084.1699219,1074.51000977,8699.12011719,14.9899997711,2229.91992188
2864.37,2016-03-15,156.05,200.74,2101.12,3074.78,2915.76,5639.8,9574.19,1996.92,5111.39990234,17251.5292969,4472.62988281,9933.84960938,2015.93005371,13400.2998047,3851.2800293,4728.66992188,1969.9699707,1855.06005859,17117.0703125,10013.5996094,1066.67004395,8611.16015625,16.8400001526,2243.11010742
2859.5,2016-03-14,156.05,200.67,2078.41,3065.69,2894.29,5690.59,9665.13,2023.13,5185.5,17229.1308594,4506.58984375,9990.25976562,2019.64001465,13477.5,3856.83007812,4750.27978516,1972.27001953,1865.31005859,17233.75,10074.2695312,1084.25,8747.88085938,16.9200000763,2239.51000977
2810.31,2016-03-11,155.95,200.52,2070.72,3018.28,2872.23,5508.98,9363.41,1934.87,5166.39990234,17213.3105469,4492.79003906,9831.12988281,2022.18994141,13522.0,3839.83007812,4748.47021484,1971.41003418,1876.54003906,16938.8691406,10104.1904297,1087.56005859,8706.12011719,16.5,2246.45996094
2804.73,2016-03-10,155.9,200.44,2061.45,3013.15,2862.05,5521.95,9390.35,1936.97,5150.10009766,16995.1308594,4350.35009766,9498.15039062,1989.56994629,13379.0996094,3834.23999023,4662.16015625,1969.32995605,1884.63000488,16852.3496094,9918.08007812,1063.98999023,8660.68066406,18.0499992371,2199.95996094
2862.56,2016-03-09,155.88,200.32,2111.92,3071.91,2919.56,5617.04,9523.14,1970.81,5157.20019531,17000.359375,4425.64990234,9723.08984375,1989.26000977,13392.9003906,3812.64990234,4674.37988281,1952.94995117,1883.0,16642.1992188,9924.80957031,1072.77001953,8634.09082031,18.3400001526,2211.0
2901.39,2016-03-08,155.82,200.25,2115.16,3107.67,2935.17,5764.33,9732.73,2002.19,5108.0,16964.0996094,4404.02001953,9692.8203125,1979.26000977,13311.0996094,3820.54003906,4648.81982422,1946.11999512,,16783.1503906,9868.51953125,1067.88000488,8664.29003906,18.6700000763,2196.61010742
2897.34,2016-03-07,155.8,200.22,2107.67,3104.84,2930.03,5752.55,9703.83,1953.33,5142.79980469,17073.9492188,4442.29003906,9778.9296875,2001.76000977,13383.5996094,3838.0,4708.25,1957.86999512,1909.56994629,16911.3203125,10006.1904297,1094.15002441,8659.53027344,17.3500003815,2224.2800293
2874.15,2016-03-04,155.77,200.1,2122.27,3093.89,2939.22,5621.56,9536.71,1907.04,5090.0,17006.7695312,4456.62011719,9824.16992188,1999.98999023,13212.5,3838.38989258,4717.02001953,1955.63000488,1878.29003906,17014.7792969,9968.41015625,1081.93005371,8643.53027344,16.8600006104,2220.17993164
2859.76,2016-03-03,155.76,199.95,2053.27,3058.42,2868.96,5776.98,9762.01,2007.08,5081.10009766,16943.9003906,4416.08007812,9751.91992188,1993.40002441,13123.7001953,3817.4699707,4707.41992188,1958.17004395,1858.68994141,16960.1601562,9907.96972656,1076.05004883,8611.77050781,16.7000007629,2181.38989258
2849.68,2016-03-02,155.77,199.91,2043.41,3051.33,2859.49,5753.15,9766.37,2017.6,5021.20019531,16899.3203125,4424.89013672,9776.62011719,1986.44995117,13017.9003906,3766.83007812,4703.41992188,1947.42004395,1832.83996582,16746.5507812,9837.58984375,1065.67004395,8544.03027344,17.0900001526,2160.92993164
2733.17,2016-03-01,155.7,199.84,1973.19,2930.69,2758.92,5473.63,9322.0,1934.92,4922.29980469,16865.0800781,4406.83984375,9717.16015625,1978.34997559,12982.0996094,3744.65991211,4689.60009766,,1844.17004395,16085.5097656,9771.0,1054.48999023,8485.67089844,17.7000007629,2148.0300293
2687.98,2016-02-29,155.72,199.77,1944.61,2877.47,2716.53,5350.43,9097.36,1880.15,4880.89990234,16516.5,4353.54980469,9495.40039062,1932.22998047,12860.4003906,3715.84008789,4557.95019531,1916.66003418,1840.17004395,16026.7597656,9559.53027344,1033.90002441,,20.5499992371,2111.87011719
2767.21,2016-02-26,155.76,199.72,1955.4,2948.03,2750.96,5648.94,9573.7,2014.92,4880.0,16639.9707031,4314.56982422,9513.29980469,1948.05004883,12797.7998047,3711.75,4590.47021484,1920.16003418,1816.72998047,16188.4101562,9619.79003906,1037.18005371,8411.140625,19.8099994659,2101.94995117
2741.25,2016-02-25,155.7,199.64,1932.6,2918.75,2721.86,5626.05,9551.08,2037.14,4881.20019531,16697.2890625,4248.45019531,9331.48046875,1951.69995117,12753.5996094,3693.51000977,4582.20019531,1918.56994629,1803.89001465,16140.3398438,9625.28027344,1031.57995605,8365.84082031,19.1100006104,2103.32006836
2928.9,2016-02-24,155.75,199.59,2041.39,3109.55,2874.52,6111.04,10307.63,2203.74,4875.0,16484.9902344,4155.33984375,9167.79980469,1929.80004883,12740.2998047,3678.45996094,4542.60986328,1912.5300293,1797.27001953,15915.7900391,9506.0703125,1022.08001709,8282.84082031,20.7199993134,2079.25
2903.33,2016-02-23,155.68,199.52,2029.52,3089.36,2855.08,6070.5,10299.67,2218.12,4979.60009766,16431.7792969,4238.41992188,9416.76953125,1921.27001953,12763.4003906,3716.2199707,4503.58007812,1914.2199707,,16052.0498047,9494.3203125,1012.15002441,8334.62011719,20.9799995422,2065.36010742
2927.18,2016-02-22,155.65,199.45,2053.86,3118.87,2885.03,6103.72,10370.99,2245.56,5001.20019531,16620.6601562,4298.70019531,9573.58984375,1945.5,12845.5996094,3754.40991211,4570.60986328,1916.35998535,1822.38000488,16111.0498047,9616.3203125,1021.73999023,8326.66015625,19.3799991608,2080.0
2860.02,2016-02-19,155.59,199.34,2004.11,3051.58,2823.2,5979.52,10162.32,2211.01,4952.79980469,16391.9902344,4223.04003906,9388.04980469,1917.7800293,12813.4003906,3755.26000977,4504.43017578,1916.23999023,1793.36999512,15967.1699219,9485.95996094,1010.01000977,8325.02050781,20.5300006866,2077.67993164
2862.89,2016-02-18,155.52,199.31,2009.27,3053.7,2829.4,5957.13,10116.4,2190.91,4992.0,16413.4296875,4239.75976562,9463.63964844,1917.82995605,12931.4003906,3768.23999023,4487.54003906,1908.83996582,1807.20996094,16196.7998047,9504.98046875,1004.71002197,8314.65039062,21.6399993896,2085.45996094
2867.34,2016-02-17,155.54,199.27,2014.44,3063.32,2839.65,5971.41,10161.77,2215.34,4882.10009766,16453.8300781,4233.47021484,9377.20996094,1926.81994629,12867.2001953,3738.61010742,4534.06005859,1883.93994141,1770.31005859,15836.3603516,9532.28027344,1011.13000488,8214.23046875,22.3099994659,2093.54003906
2836.57,2016-02-16,155.54,199.22,2000.9,3037.04,2820.29,5902.53,10045.37,2201.93,4910.0,16196.4101562,4110.66015625,9135.11035156,1895.57995605,12555.0,3714.33007812,4435.95996094,1888.30004883,1753.85998535,16054.4296875,9375.38964844,995.799987793,8212.05078125,24.1100006104,2054.38989258
2746.2,2016-02-15,155.54,199.16,1948.28,2946.71,2744.67,5668.04,9668.84,2116.84,4843.5,,4115.25,9206.83984375,,,3679.88989258,,1862.19995117,1738.54003906,16022.5800781,,,8066.49121094,,
2763.49,2016-02-05,155.33,198.87,1967.26,2963.79,2767.55,5664.2,9673.48,2096.99,4976.20019531,16204.9697266,4200.66992188,9286.23046875,1880.05004883,12764.0,3656.43994141,4363.14013672,1917.79003906,1780.58996582,16819.5898438,9390.33007812,985.619995117,,23.3799991608,2046.29003906
2781.02,2016-02-04,155.31,198.84,1974.24,2984.76,2781.47,5721.49,9793.07,2126.64,4980.39990234,16416.5800781,4228.52978516,9393.36035156,1915.44995117,12774.5,3666.26000977,4509.56005859,1916.26000977,1787.93005371,17044.9902344,9534.30957031,1014.78997803,,21.8400001526,2075.54003906
2739.25,2016-02-03,155.26,198.8,1952.37,2948.64,2751.47,5610.17,9638.87,2090.51,4876.79980469,16336.6601562,4226.95996094,9434.8203125,1912.5300293,12593.0,3590.40991211,4504.24023438,1890.67004395,1746.34997559,17191.25,9495.20996094,1010.29998779,8062.97216797,21.6499996185,2083.45996094
2749.57,2016-02-02,155.27,198.77,1969.62,2961.33,2768.01,5586.63,9610.93,2075.29,4993.29980469,16153.5400391,4283.99023438,9581.04003906,1903.0300293,12442.2998047,3632.89990234,4516.95019531,1906.59997559,1758.26000977,17750.6796875,9413.78027344,1008.84002686,8131.20947266,21.9799995422,2051.30004883
2688.85,2016-02-01,155.3,198.74,1937.07,2901.05,2722.1,5399.48,9322.01,1992.69,5043.60009766,16449.1796875,4392.33007812,9757.87988281,1939.38000488,12674.4003906,3707.2199707,4620.37011719,1924.81994629,1773.20996094,17865.2304688,9616.69042969,1032.39001465,8156.92919922,19.9799995422,2079.10009766
2737.6,2016-01-29,155.2,198.64,1973.01,2946.09,2767.02,5469.13,9418.2,1994.06,5005.5,16466.3007812,4417.02001953,9798.11035156,1940.23999023,12822.0996094,3705.91992188,4613.95019531,1912.06005859,1784.92004395,17518.3007812,9632.70019531,1035.38000488,8080.56933594,20.2000007629,2085.2199707
2655.66,2016-01-28,155.22,198.57,1912.72,2853.76,2685.33,5271.23,9082.59,1906.46,4976.20019531,16069.6396484,4322.16015625,9639.58984375,1893.35998535,12591.9003906,3593.0,4506.68017578,1906.93994141,1771.93005371,17041.4492188,9397.79003906,1003.27001953,7905.06982422,22.4200000763,2041.85998535
2735.56,2016-01-27,155.19,198.54,1953.46,2930.35,2743.1,5514.19,9422.43,1997.46,4946.39990234,15944.4599609,4380.35986328,9880.8203125,1882.94995117,12377.7998047,3546.19995117,4468.16992188,1897.86999512,1747.56994629,17163.9199219,9373.78027344,1002.75,7849.80078125,23.1100006104,1996.80004883
2749.79,2016-01-26,155.25,198.52,1951.61,2940.51,2747.63,5589.31,9483.55,1994.05,,16167.2304688,4356.81005859,9822.75,1903.63000488,12331.2998047,3540.7800293,4567.66992188,1871.68994141,1705.01000977,16708.9003906,9429.11035156,1017.9699707,7828.640625,22.5,1992.55004883
2938.51,2016-01-25,155.25,198.51,2065.44,3128.89,2907.12,6041.33,10192.53,2158.82,5006.60009766,15885.2197266,4311.33007812,9736.15039062,1877.07995605,12143.2001953,3532.39990234,4518.49023438,1893.43005371,1716.56005859,17110.9101562,9262.99023438,997.369995117,7894.11962891,24.1499996185,1950.56994629
2916.56,2016-01-22,155.29,198.38,2061.96,3113.46,2900.29,5980.61,10111.57,2149.59,4916.0,16093.5097656,4336.68994141,9764.87988281,1906.90002441,12389.5996094,3531.56005859,4591.18017578,1879.43005371,1717.97998047,16958.5292969,9426.91015625,1020.65997314,7756.15136719,22.3400001526,1983.07995605
2880.48,2016-01-21,155.23,198.3,2040.98,3081.35,2873.61,5886.88,9975.97,2112.4,4864.0,15882.6796875,4206.39990234,9574.16015625,1868.98999023,12035.9003906,3474.67993164,4472.06005859,1840.5300293,1677.18994141,16017.2597656,9226.5703125,997.340026856,7663.98095703,26.6900005341,1929.20996094
2976.69,2016-01-20,155.13,198.24,2088.72,3174.38,2944.69,6138.5,10366.85,2204.65,4841.5,15766.7402344,4124.95019531,9391.63964844,1859.32995605,11843.0996094,3455.73999023,4471.68994141,1845.44995117,1630.39001465,16416.1894531,9156.83984375,999.309997559,7699.09130859,27.5900001526,1914.13000488
3007.74,2016-01-19,155.19,198.23,2128.57,3223.12,2992.77,6197.09,10501.79,2241.7,4903.10009766,16016.0195312,4272.25976562,9664.20996094,1881.32995605,12002.2001953,3479.39990234,4476.95019531,1889.64001465,1645.56005859,17048.3691406,9301.74023438,994.869995117,7854.85009766,26.0499992371,1936.65002441
2913.84,2016-01-18,155.2,198.21,2069.27,3130.73,2910.93,5978.91,10155.96,2174.93,4858.70019531,,4189.56982422,9521.84960938,,11942.2001953,3474.04003906,,1878.44995117,1622.43005371,16955.5703125,,,7811.15136719,,
2900.97,2016-01-15,155.21,198.12,2070.93,3118.73,2909.85,5893.68,9997.92,2112.9,4892.79980469,15988.0800781,4210.16015625,9545.26953125,1880.32995605,12073.5,3486.34008789,4488.41992188,1878.86999512,1608.35998535,17147.109375,9299.62011719,1007.7199707,7761.98095703,27.0200004578,1949.44995117
3007.65,2016-01-14,155.17,198.01,2132.08,3221.57,2998.01,6124.82,10344.94,2175.01,4909.39990234,16379.0498047,4312.89013672,9794.20019531,1921.83996582,12336.0,3547.44995117,4615.0,1900.01000977,1680.77001953,17240.9492188,9516.54980469,1025.67004395,7742.85107422,23.9500007629,2002.40002441
